A002_02_DDK_PATAKA,408146,429754
A002_02_DDK_PATAKA,430196,450922
A002_02_DDK_PATAKA,452687,472090
A002_02_DDK_PATAKA,474296,479146
A002_02_DDK_PATAKA,481352,485761
A002_02_DDK_PATAKA,489290,493258
A002_02_DDK_PATAKA,496346,501196
A002_02_DDK_PATAKA,502961,507811
A002_02_DDK_PATAKA,510017,516190
A002_02_DDK_PATAKA,520160,524128
A002_02_DDK_PATAKA,525893,531184
A002_02_DDK_PATAKA,533390,540445
A002_02_DDK_PATAKA,543974,547060
A002_02_DDK_PATAKA,549266,554557
A002_02_DDK_PATAKA,558086,563377
A002_02_DDK_PATAKA,567347,570874
A002_02_DDK_PATAKA,572198,578371
A002_02_DDK_PATAKA,582341,588073
A002_02_DDK_PATAKA,591602,594688
A002_02_DDK_PATAKA,597335,601744
A002_02_DDK_PATAKA,605273,611446
A002_02_DDK_PATAKA,615416,618061
A002_02_DDK_PATAKA,620267,625117
A002_02_DDK_PATAKA,629087,634819
A002_02_DDK_PATAKA,639230,642316
A002_02_DDK_PATAKA,644963,649813
A002_02_DDK_PATAKA,651578,659074
A002_02_DDK_PATAKA,663044,666571
A002_02_DDK_PATAKA,668777,673627
A002_02_DDK_PATAKA,676715,683329
A002_02_DDK_PATAKA,687299,690385
A002_02_DDK_PATAKA,692591,697441
A002_02_DDK_PATAKA,700088,707143
A002_02_DDK_PATAKA,711113,714199
A002_02_DDK_PATAKA,716846,722578
A002_02_DDK_PATAKA,725666,730516
A002_02_DDK_PATAKA,734927,738013
A002_02_DDK_PATAKA,741101,745951
A002_02_DDK_PATAKA,748157,754330
A002_02_DDK_PATAKA,775499,781672
A006_02_DDK_PATAKA,60638,143104
A006_02_DDK_PATAKA,146633,151483
A006_02_DDK_PATAKA,154571,162508
A006_02_DDK_PATAKA,165596,172651
A006_02_DDK_PATAKA,179267,183676
A006_02_DDK_PATAKA,188087,195583
A006_02_DDK_PATAKA,201758,216751
A006_02_DDK_PATAKA,217193,227776
A006_02_DDK_PATAKA,230864,244093
A006_02_DDK_PATAKA,245858,254677
A006_02_DDK_PATAKA,258206,267466
A006_02_DDK_PATAKA,270113,278050
A006_02_DDK_PATAKA,282020,292162
A006_02_DDK_PATAKA,294368,302305
A006_02_DDK_PATAKA,307598,316417
A006_02_DDK_PATAKA,318182,327442
A006_02_DDK_PATAKA,333617,341113
A006_02_DDK_PATAKA,341996,351256
A006_02_DDK_PATAKA,357431,373306
A006_02_DDK_PATAKA,374189,383890
A006_02_DDK_PATAKA,405059,474295
A008_02_DDK_PATAKA,10364,87979
A008_02_DDK_PATAKA,93713,100768
A008_02_DDK_PATAKA,103415,108265
A008_02_DDK_PATAKA,109589,117085
A008_02_DDK_PATAKA,132962,183676
A008_02_DDK_PATAKA,198671,247180
A008_02_DDK_PATAKA,260852,281578
A011_02_DDK_PATAKA,20948,26680
A011_02_DDK_PATAKA,29768,35500
A011_02_DDK_PATAKA,149720,159421
A011_02_DDK_PATAKA,159863,181030
A011_02_DDK_PATAKA,183236,214105
A011_02_DDK_PATAKA,216311,232627
A011_02_DDK_PATAKA,235715,247621
A011_02_DDK_PATAKA,252032,261292
A011_02_DDK_PATAKA,263939,268348
A011_02_DDK_PATAKA,271877,283342
A011_02_DDK_PATAKA,288194,297895
A011_02_DDK_PATAKA,300101,304951
A011_02_DDK_PATAKA,308039,323032
A011_02_DDK_PATAKA,327002,337144
A011_02_DDK_PATAKA,339350,344200
A011_02_DDK_PATAKA,347288,359635
A011_02_DDK_PATAKA,364487,382126
A011_02_DDK_PATAKA,384773,398443
A011_02_DDK_PATAKA,403295,413878
A011_02_DDK_PATAKA,416525,422257
A011_02_DDK_PATAKA,424904,437251
A011_02_DDK_PATAKA,442103,453127
A011_02_DDK_PATAKA,454892,460183
A011_02_DDK_PATAKA,462830,477382
A011_02_DDK_PATAKA,486644,493258
A011_02_DDK_PATAKA,495905,504283
A011_02_DDK_PATAKA,504725,530743
A011_02_DDK_PATAKA,539564,541327
A011_02_DDK_PATAKA,545297,547501
A011_02_DDK_PATAKA,556763,570874
A014_02_DDK_PATAKA,85334,127669
A014_02_DDK_PATAKA,130757,141340
A014_02_DDK_PATAKA,142664,152365
A014_02_DDK_PATAKA,153689,163390
A014_02_DDK_PATAKA,169124,180148
A014_02_DDK_PATAKA,181031,188086
A014_02_DDK_PATAKA,192056,204844
A014_02_DDK_PATAKA,211460,221602
A014_02_DDK_PATAKA,223808,231745
A014_02_DDK_PATAKA,235274,245857
A014_02_DDK_PATAKA,255560,267466
A014_02_DDK_PATAKA,269231,278050
A014_02_DDK_PATAKA,281579,296131
A014_02_DDK_PATAKA,303629,314653
A014_02_DDK_PATAKA,316859,323914
A014_02_DDK_PATAKA,346406,356989
A014_02_DDK_PATAKA,359636,367132
A014_02_DDK_PATAKA,368897,380362
A014_02_DDK_PATAKA,387860,400648
A014_02_DDK_PATAKA,431519,444307
A014_02_DDK_PATAKA,446513,453568
A014_02_DDK_PATAKA,493700,512221
A014_02_DDK_PATAKA,512663,520159
A015_02_DDK_PATAKA,22271,84010
A015_02_DDK_PATAKA,84452,100327
A015_02_DDK_PATAKA,103856,132079
A015_02_DDK_PATAKA,143105,159862
A015_02_DDK_PATAKA,162068,173092
A015_02_DDK_PATAKA,198230,270994
A015_02_DDK_PATAKA,276728,300541
A015_02_DDK_PATAKA,309362,336262
A015_02_DDK_PATAKA,346406,361840
A015_02_DDK_PATAKA,373748,396238
A015_02_DDK_PATAKA,397121,422698
A015_02_DDK_PATAKA,428432,442984
A015_02_DDK_PATAKA,443867,495904
A015_02_DDK_PATAKA,520160,536917
A015_02_DDK_PATAKA,539564,559408
A016_02_DDK_PATAKA,20948,93271
A016_02_DDK_PATAKA,98123,102532
A016_02_DDK_PATAKA,105179,110470
A016_02_DDK_PATAKA,112235,119731
A016_02_DDK_PATAKA,123260,129433
A016_02_DDK_PATAKA,131639,138694
A016_02_DDK_PATAKA,139136,144868
A016_02_DDK_PATAKA,149720,154570
A016_02_DDK_PATAKA,155894,169564
A016_02_DDK_PATAKA,173975,179266
A016_02_DDK_PATAKA,181472,188086
A016_02_DDK_PATAKA,188528,196024
A016_02_DDK_PATAKA,199994,205726
A016_02_DDK_PATAKA,207932,214105
A016_02_DDK_PATAKA,214988,221602
A016_02_DDK_PATAKA,226454,232186
A016_02_DDK_PATAKA,234833,251590
A016_02_DDK_PATAKA,254237,261292
A016_02_DDK_PATAKA,262616,269230
A016_02_DDK_PATAKA,269672,277168
A016_02_DDK_PATAKA,279374,293926
A016_02_DDK_PATAKA,294809,300541
A016_02_DDK_PATAKA,303629,309802
A016_02_DDK_PATAKA,311567,316858
A016_02_DDK_PATAKA,322151,328765
A017_02_DDK_PATAKA,20066,51376
A017_02_DDK_PATAKA,54023,73426
A017_02_DDK_PATAKA,73868,86215
A017_02_DDK_PATAKA,88421,106942
A017_02_DDK_PATAKA,109589,119731
A017_02_DDK_PATAKA,125906,137371
A017_02_DDK_PATAKA,138695,147514
A017_02_DDK_PATAKA,149279,162508
A017_02_DDK_PATAKA,169565,180148
A017_02_DDK_PATAKA,181031,189850
A017_02_DDK_PATAKA,190733,207049
A017_02_DDK_PATAKA,212342,223807
A017_02_DDK_PATAKA,224690,249385
A017_02_DDK_PATAKA,256442,267907
A017_02_DDK_PATAKA,269672,278050
A017_02_DDK_PATAKA,279815,302746
A017_02_DDK_PATAKA,310244,328765
A017_02_DDK_PATAKA,334058,342877
